NDB_No,Shrt_Desc,Protein,Lipid_Tot,Carbohydrt,Fiber_TD,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Manganese,Selenium,Vit_C,Thiamin,Riboflavin,Niacin,Panto_Acid,Vit_B6,Folate_Tot,Choline_Tot,Vit_B12,Vit_A,Vit_E,Vit_D,Vit_K,FA_Sat
1093,"MILK,DRY,NONFAT,CA RED",63.39285714,0.256410256,39.84615385,0,28,4,15,144.4285714,20,152,36.63636364,1.777777778,0.347826087,49.63636364,7.444444444,13.58333333,126.3076923,4.15625,66.24,22.92307692,12.5,0,165.8333333,0.222222222,0,0,0,0.635897436
1094,"MILK,BUTTERMILK,DRIED",61.25,7.41025641,37.69230769,0,118.4,3.75,27.5,133.2857143,46.82352941,34.46666667,36.54545455,12.33333333,1,36.90909091,6.333333333,32.66666667,121.4615385,5.475,63.4,26,11.75,21.58181818,159.1666667,5.444444444,0.666666667,3.333333333,0.333333333,18.45128205
1095,"MILK,CND,COND,SWTND",14.125,11.15384615,41.84615385,0,28.4,2.375,6.5,36.14285714,10.91176471,8.466666667,8.545454545,1.666666667,0.260869565,26.90909091,2.888888889,7.5,32,1.3125,15,3.923076923,2.75,16.2,18.33333333,8.222222222,1.066666667,1.333333333,0.5,28.13333333
1096,"MILK,CND,EVAP,W/ ADDED VITAMIN D & WO/ ADDED VIT A",12.16071429,9.692307692,7.723076923,0,26.1,2.375,6,29,8.911764706,7.066666667,7,1.777777778,0.260869565,4.181818182,2.111111111,3.916666667,24.30769231,1.2125,12.76,3.846153846,2,5.781818182,6.666666667,7.222222222,0.933333333,13.33333333,0.416666667,23.54358974
1097,"MILK,CND,EVAP,NONFAT,W/ ADDED VIT A & VITAMIN D",13.48214286,0.256410256,8.730769231,0,29,3.625,6.75,27.85714286,9.764705882,7.666666667,8.181818182,1.777777778,0.260869565,4.545454545,1.333333333,3.75,23.76923077,1.0875,14.76,4.230769231,2.25,4.581818182,10,13.11111111,0,13.33333333,0,0.620512821
1102,"MILK,CHOC,FLUID,COMM,WHL,W/ ADDED VIT A & VITAMIN D",5.660714286,4.346153846,7.953846154,2.105263158,11.2,3,3.25,14.42857143,4.911764706,4,3.727272727,7.222222222,3.347826087,3.454545455,1,3.083333333,12.46153846,0.78125,5.9,3.076923077,1.25,3.090909091,13.75,3,0.466666667,8.666666667,0.25,10.78974359
1103,"MILK,CHOC,FLUID,COMM,RED FAT",5.339285714,2.435897436,9.330769231,1.842105263,10.9,3,3.5,14.57142857,4.970588235,4.4,3.545454545,8.333333333,2.695652174,6.181818182,0,3.75,14.07692308,1.025,10.78,1.846153846,0.5,3.109090909,13.75,7.111111111,0.266666667,8,0.166666667,6.035897436
1104,"MILK,CHOC,LOWFAT,W/ ADDED VIT A & VITAMIN D",6.178571429,1.282051282,7.584615385,0.263157895,12.9,2.875,3.25,13.71428571,5.058823529,4.333333333,3.909090909,3.111111111,1.304347826,3.454545455,0.444444444,2.583333333,19,0.775,8.6,3.615384615,0.75,3.090909091,9.583333333,5.777777778,0,7.333333333,0.083333333,2.994871795
1105,"MILK,CHOC BEV,HOT COCOA,HOMEMADE",6.285714286,3,8.261538462,2.631578947,11.4,5.25,5.75,15,5.794117647,2.933333333,5.727272727,11.44444444,0.565217391,4.909090909,0.222222222,3.25,14,0.83125,6.56,3.076923077,1.25,2.836363636,20.41666667,5.666666667,0.2,7.333333333,0.166666667,7.338461538
1106,"MILK,GOAT,FLUID,W/ ADDED VITAMIN D",6.357142857,5.307692308,3.423076923,0,13.4,0.625,3.5,15.85714286,6,3.333333333,2.727272727,5.111111111,0.782608696,2.545454545,1.444444444,4,10.61538462,1.73125,6.2,3.538461538,0.25,2.909090909,2.916666667,6.333333333,0.466666667,8.666666667,0.25,13.67692308
1107,"MILK,HUMAN,MATURE,FLUID",1.839285714,5.615384615,5.3,0,3.2,0.375,0.75,2,1.5,1.133333333,1.545454545,5.777777778,1.130434783,3.272727273,5.555555556,1.166666667,2.769230769,1.10625,4.46,0.846153846,1.25,2.909090909,2.083333333,6.777777778,0.533333333,0.666666667,0.25,10.3025641
1108,"MILK,INDIAN BUFFALO,FLUID",6.696428571,8.833333333,3.984615385,0,16.9,1.5,7.75,16.71428571,5.235294118,3.466666667,2,5.111111111,0.782608696,0,2.555555556,4.333333333,10.38461538,0.56875,3.84,1.769230769,1.5,0,15,5.888888889,0,0,0,23.57435897
1109,"MILK,SHEEP,FLUID",10.67857143,8.974358974,4.123076923,0,19.3,1.25,4.5,22.57142857,4.029411765,2.933333333,4.909090909,5.111111111,0.782608696,3.090909091,4.666666667,5.416666667,27.30769231,2.60625,8.14,4.615384615,1.75,0,29.58333333,4.888888889,0,0,0,23.60512821
1110,"MILK SHAKES,THICK CHOC",5.446428571,3.461538462,16.26923077,0.789473684,13.2,3.875,4,18,6.588235294,7.4,4.363636364,7.222222222,1.695652174,3.454545455,0,3.916666667,17.07692308,0.775,7.26,1.923076923,1.25,3.090909091,13.33333333,2,0.333333333,6.666666667,0.166666667,8.620512821
1111,"MILK SHAKES,THICK VANILLA",6.892857143,3.884615385,13.65384615,0,14.6,1.25,3,16.42857143,5.382352941,6.333333333,3.545454545,5.666666667,0.608695652,4.181818182,0,2.5,15,0.9125,7.36,3.230769231,1.75,2.6,21.66666667,2.777777778,0.333333333,8,0.166666667,9.671794872
1112,"WHEY,ACID,FLUID",1.357142857,0.115384615,3.938461538,0,10.3,1,2.5,11.14285714,4.205882353,3.2,3.909090909,0.333333333,0.086956522,3.272727273,0.111111111,3.5,10.76923077,0.49375,7.62,3.230769231,0.5,2.909090909,7.5,0.222222222,0,0,0,0.292307692
1113,"WHEY,ACID,DRIED",20.94642857,0.692307692,56.5,0,205.4,15.5,49.75,192.7142857,67.32352941,64.53333333,57.36363636,5.555555556,0.652173913,49.63636364,1,51.83333333,158.4615385,7.25,112.64,47.69230769,8.25,40.90909091,104.1666667,1.888888889,0,0,0,1.753846154
1114,"WHEY,SWEET,FLUID",1.517857143,0.461538462,3.953846154,0,4.7,0.75,2,6.571428571,4.735294118,3.6,1.181818182,0.444444444,0.043478261,3.454545455,0.111111111,3,12.15384615,0.4625,7.66,2.384615385,0.25,2.909090909,11.66666667,0.333333333,0,0,0,1.179487179
1115,"WHEY,SWEET,DRIED",23.08928571,1.371794872,57.27692308,0,79.6,11,44,133.1428571,61.17647059,71.93333333,17.90909091,7.777777778,0.391304348,49.45454545,1.666666667,43.25,169.8461538,7.8625,112.4,44.92307692,3,40.90909091,98.75,0.888888889,0.133333333,0,0.083333333,3.507692308
1116,"YOGURT,PLN,WHL MILK,8 GRAMS PROT PER 8 OZ",6.196428571,4.166666667,3.584615385,0,12.1,0.625,3,13.57142857,4.558823529,3.066666667,5.363636364,1,0.173913043,4,0.555555556,2.416666667,10.92307692,0.46875,7.78,2.461538462,1.75,2.763636364,15.41666667,3,0.4,0.666666667,0.166666667,10.74871795
1117,"YOGURT,PLN,LOFAT,12 GRAMS PROT PER 8 OZ",9.375,1.987179487,5.415384615,0,18.3,1,4.25,20.57142857,6.882352941,4.666666667,8.090909091,1.444444444,0.173913043,6,0.888888889,3.666666667,16.46153846,0.7125,11.82,3.769230769,2.75,2.763636364,23.33333333,1.555555556,0.2,0,0.166666667,5.128205128
1118,"YOGURT,PLN,SKIM MILK,13 GRAMS PROT PER 8 OZ",10.23214286,0.230769231,5.907692308,0,19.9,1.125,4.75,22.42857143,7.5,5.133333333,8.818181818,1.666666667,0.217391304,6.545454545,1,4,18,0.775,12.82,4.076923077,3,2.763636364,25.41666667,0.222222222,0,0,0.166666667,0.594871795
1119,"YOGURT,VANILLA,LOFAT,11 GRAMS PROT PER 8 OZ",8.803571429,1.602564103,10.61538462,0,17.1,0.875,4,19.28571429,6.441176471,4.4,7.545454545,1.444444444,0.173913043,8.909090909,0.888888889,3.5,15.46153846,0.66875,11.04,3.461538462,2.75,2.763636364,22.08333333,1.333333333,0.133333333,0,0.083333333,4.133333333
1120,"YOGURT,FRUIT,LOFAT,9 GRAMS PROT PER 8 OZ",7.107142857,1.474358974,14.33846154,0,13.8,0.75,3.25,15.57142857,5.205882353,3.533333333,6.090909091,8.777777778,2.782608696,5.090909091,0.666666667,2.833333333,12.46153846,0.5375,8.92,2.846153846,2.25,2.763636364,17.91666667,1.222222222,0.133333333,0,0.083333333,3.805128205
1121,"YOGURT,FRUIT,LOFAT,10 GRAMS PROT PER 8 OZ",7.803571429,1.384615385,14.65384615,0,15.2,0.875,3.75,17,5.735294118,3.866666667,6.727272727,8.888888889,2.826086957,5.636363636,0.777777778,3.083333333,13.69230769,0.59375,9.78,3.076923077,2.25,2.545454545,19.58333333,1.111111111,0.133333333,0,0.083333333,3.574358974
1122,"YOGURT,FRUIT,LOFAT,11 GRAMS PROT PER 8 OZ",8.678571429,1.807692308,14.30769231,0,16.9,0.875,4,19,6.352941176,4.333333333,7.454545455,8.888888889,2.826086957,5.636363636,0.777777778,3.416666667,15.23076923,0.65625,10.88,3.461538462,2.5,0,21.66666667,0,0,0,0,4.661538462
1123,"EGG,WHL,RAW,FRSH",22.42857143,12.19230769,0.553846154,0,5.6,21.875,3,28.28571429,4.058823529,9.466666667,11.72727273,8,1.217391304,55.81818182,0,3.333333333,35.15384615,0.46875,30.66,13.07692308,11.75,53.41818182,37.08333333,17.77777778,7,13.33333333,0.25,16.03076923
1124,"EGG,WHITE,RAW,FRESH",19.46428571,0.217948718,0.561538462,0,0.7,1,2.75,2.142857143,4.794117647,11.06666667,0.272727273,2.555555556,0.47826087,36.36363636,0,0.333333333,33.76923077,0.65625,3.8,0.384615385,1,0.2,3.75,0,0,0,0,0
1125,"EGG,YOLK,RAW,FRSH",28.32142857,34.02564103,2.761538462,0,12.9,34.125,1.25,55.71428571,3.205882353,3.2,20.90909091,8.555555556,2.391304348,101.8181818,0,14.66666667,40.61538462,0.15,59.8,26.92307692,36.5,149.1272727,81.25,42.33333333,17.2,36,0.583333333,48.97948718
1126,"EGG,YOLK,RAW,FRZ,PAST",27.73214286,32.82051282,0.623076923,0,13.4,56.875,2.75,60,3.558823529,4.466666667,28.81818182,0,3.391304348,102.5454545,0,18.58333333,43.30769231,0.19375,68.74,31.69230769,37.75,116.2363636,79.16666667,46.55555556,14.93333333,40,0.583333333,44.17948718
1127,"EGG,YOLK,RAW,FRZ,SUGARED,PAST",24.76785714,29.25641026,8.423076923,0,12.4,46.25,2.5,57.71428571,3.088235294,4.666666667,27.81818182,1.333333333,3.47826087,97.27272727,0,11.66666667,40.23076923,0.23125,65.74,30.61538462,43.5,121.6909091,68.33333333,35.11111111,15,20.66666667,0.583333333,36.46153846
1128,"EGG,WHL,CKD,FRIED",24.30357143,19.02564103,0.638461538,0,6.2,23.625,3.25,30.71428571,4.470588235,13.8,12.63636364,8.666666667,1.304347826,60.18181818,0,3.666666667,38.07692308,0.5125,33.2,14.15384615,12.75,57.65454545,40.41666667,24.33333333,8.733333333,14.66666667,4.666666667,22.16923077
1129,"EGG,WHL,CKD,HARD-BOILED",22.46428571,13.6025641,0.861538462,0,5,14.875,2.5,24.57142857,3.705882353,8.266666667,9.545454545,1.444444444,1.130434783,56,0,5.5,39.46153846,0.4,27.96,9.307692308,11,53.41818182,46.25,16.55555556,6.866666667,14.66666667,0.25,16.75384615
1130,"EGG,WHOLE,COOKED,OMELET",18.875,14.94871795,0.492307692,0,4.8,18.5,2.75,23.85714286,3.441176471,10.33333333,9.909090909,7,1.043478261,46.90909091,0,2.833333333,29.69230769,0.4,25.78,11,9.75,45.01818182,31.66666667,19.11111111,8.6,11.33333333,3.75,17.02051282
1131,"EGG,WHL,CKD,POACHED",22.33928571,12.14102564,0.546153846,0,5.6,21.875,3,28.14285714,4.058823529,19.8,11.72727273,8,1.217391304,55.63636364,0,2.666666667,29.76923077,0.39375,30.54,11.07692308,8.75,42.56363636,29.58333333,17.77777778,6.933333333,13.33333333,0.25,15.96410256
1132,"EGG,WHL,CKD,SCRMBLD",17.83928571,14.07692308,1.238461538,0,6.6,16.375,2.75,23.57142857,3.882352941,9.666666667,9.454545455,6.555555556,0.956521739,42.72727273,0,3.333333333,28.92307692,0.475,24.34,10.30769231,9,40.18181818,31.66666667,17.88888889,7.666666667,12,3.333333333,17.08205128
1133,"EGG,WHL,DRIED",85.80357143,56.28205128,0.869230769,0,24.4,90,8.5,89.85714286,15.88235294,31.73333333,28.63636364,22.55555556,2.52173913,299.4545455,0,15.25,152.0769231,2.125,111,38.38461538,29.75,230.3090909,123.3333333,33.33333333,25.86666667,55.33333333,1,77.27692308
1134,"EGG,WHL,DRIED,STABILIZED,GLUCOSE RED",86.01785714,56.34615385,1.830769231,0,22.2,103.5,12.25,102.1428571,15.14705882,36.53333333,51.90909091,30,6.52173913,220.1818182,0,27.08333333,94.76923077,1.61875,134.2,32.30769231,48.25,0,437.9166667,68.44444444,0,0,0,67.68205128
1135,"EGG,WHITE,DRIED,FLAKES,STABILIZED,GLUCOSE RED",137.3571429,0.051282051,3.207692308,0,8.3,2.875,16.75,11.85714286,30.64705882,77.06666667,1.363636364,25.55555556,3.043478261,212.3636364,0,2.916666667,166.3076923,4.21875,36.58,1.769230769,22.25,1.527272727,20.41666667,0,0,0,0,0
1136,"EGG,WHITE,DRIED,PDR,STABILIZED,GLUCOSE RED",147.1428571,0.051282051,3.438461538,0,8.9,3,18,12.71428571,32.82352941,82.53333333,1.454545455,18.88888889,2.173913043,227.4545455,0,3.083333333,178.1538462,4.51875,39.16,1.846153846,24,1.527272727,22.08333333,0,0,0,0,0
1137,"EGG,YOLK,DRIED",60.05357143,75.80769231,0.507692308,0,28.9,119.5,6.5,148.5714286,7.764705882,9.933333333,70.27272727,0,8.043478261,253.2727273,0,32.25,96.69230769,0.51875,181.26,57.07692308,52.25,436.9636364,212.9166667,53,32.06666667,69.33333333,1.25,104.2769231
1138,"EGG,DUCK,WHOLE,FRESH,RAW",22.875,17.65384615,1.115384615,0,6.4,48.125,4.25,31.42857143,6.529411765,9.733333333,12.81818182,6.888888889,1.652173913,66.18181818,0,13,31.07692308,1.25,37.24,19.23076923,20,47.89090909,225,21.55555556,8.933333333,11.33333333,0.333333333,18.87692308
1139,"EGG,GOOSE,WHOLE,FRESH,RAW",24.76785714,17.01282051,1.038461538,0,6,45.5,4,29.71428571,6.176470588,9.2,12.09090909,6.888888889,1.652173913,67.09090909,0,12.25,29.38461538,1.18125,35.18,18.15384615,19,47.89090909,212.5,20.77777778,8.6,11.33333333,0.333333333,18.43589744
1140,"EGG,QUAIL,WHOLE,FRESH,RAW",23.30357143,14.21794872,0.315384615,0,6.4,45.625,3.25,32.28571429,3.882352941,9.4,13.36363636,6.888888889,1.652173913,58.18181818,0,10.83333333,60.76923077,0.9375,35.22,11.53846154,16.5,47.89090909,65.83333333,17.33333333,7.2,9.333333333,0.25,18.24102564
1141,"EGG,TURKEY,WHL,FRSH,RAW",24.42857143,15.23076923,0.884615385,0,9.9,51.25,3.25,24.28571429,4.176470588,10.06666667,14.36363636,6.888888889,1.652173913,62.36363636,0,9.166666667,36.15384615,0.15,37.78,10.07692308,17.75,0,70.41666667,18.44444444,0,0,0,18.62564103
1144,"EGG SUBSTITUTE,POWDER",99.10714286,16.66666667,16.76923077,0,32.6,39.5,16.25,68.28571429,21.88235294,53.33333333,16.54545455,23,3.47826087,232.1818182,0.888888889,18.83333333,135.3846154,3.60625,67.68,11,31.25,21.38181818,146.6666667,41,8.4,0,0.333333333,19.31282051
1145,"BUTTER,WITHOUT SALT",1.517857143,103.9871795,0.046153846,0,2.4,0.25,0.5,3.428571429,0.705882353,0.733333333,0.818181818,1.777777778,0.173913043,1.818181818,0,0.416666667,2.615384615,0.2625,2.2,0.230769231,0.75,3.418181818,7.083333333,76,15.46666667,0,5.833333333,258.9179487
1146,"CHEESE,PARMESAN,SHREDDED",67.60714286,35.05128205,2.623076923,0,125.3,10.875,12.75,105,2.852941176,113.0666667,29,4.111111111,1,43.45454545,0,3.416666667,27.07692308,1.79375,10.54,8.076923077,2,2.8,58.33333333,25.44444444,1.666666667,3.333333333,1.583333333,89.07692308
1151,"MILK,NONFAT,FLUID,WO/ ADDED VIT A & VIT D (FAT FREE OR SKIM)",6.017857143,0.102564103,3.815384615,0,12.2,0.375,2.75,14.42857143,4.588235294,2.8,3.818181818,1.444444444,0.130434783,5.636363636,0,3.75,14,0.5875,7.14,2.846153846,1.25,2.836363636,20.83333333,0.222222222,0.066666667,0,0,0.261538462
1152,"MILK,RED FAT,FLUID,2% MILKFAT,W/ NONFAT MILK SOL,WO/ VIT A",7.053571429,2.538461538,4.223076923,0,14.3,0.75,3.75,16,5.352941176,3.933333333,3.727272727,1.222222222,0.086956522,4.727272727,1.222222222,3.75,14.92307692,0.63125,6.78,3.538461538,1.25,0,16.25,1.888888889,0,0,0,6.317948718
1153,"MILK,CND,EVAP,W/ VIT A",12.16071429,9.692307692,7.723076923,0,26.1,2.375,6,29,8.911764706,7.066666667,7,1.777777778,0.260869565,4.181818182,2.111111111,3.916666667,24.30769231,1.2125,12.76,3.846153846,2,0,6.666666667,0,0,0,0,23.54358974
1154,"MILK,DRY,NONFAT,REG,W/ ADDED VIT A & VITAMIN D",64.57142857,0.987179487,39.98461538,0,125.7,4,27.5,138.2857143,52.76470588,35.66666667,37.09090909,4.555555556,0.869565217,49.63636364,7.555555556,34.58333333,119.2307692,5.94375,71.36,27.76923077,12.5,30.76363636,167.9166667,72.55555556,0,73.33333333,0.083333333,2.558974359
1155,"MILK,DRY,NONFAT,INST,WO/ ADDED VIT A & VITAMIN D",62.67857143,0.923076923,40.14615385,0,123.1,3.875,29.25,140.7142857,50.14705882,36.6,40.09090909,4.555555556,0.869565217,49.63636364,6.222222222,34.41666667,134.1538462,5.56875,64.6,26.53846154,12.5,30.50909091,166.25,0.444444444,0.066666667,0,0,2.41025641
1156,"CHEESE,GOAT,HARD TYPE",54.5,45.62820513,1.669230769,0,89.5,23.5,13.5,104.1428571,1.411764706,28.2,14.45454545,69.66666667,10.95652174,10,0,11.66666667,91.53846154,15,8.2,6.153846154,1,2.8,5,54,2.066666667,4.666666667,2.5,126.2
1157,"CHEESE,GOAT,SEMISOFT TYPE",38.53571429,38.25641026,0.092307692,0,29.8,20.25,7.25,53.57142857,4.647058824,27.66666667,6,62.66666667,4.043478261,6.909090909,0,6,52,7.175,3.8,4.615384615,0.5,2.8,9.166666667,45.22222222,1.733333333,3.333333333,2.083333333,105.8410256
1159,"CHEESE,GOAT,SOFT TYPE",33.07142857,27.02564103,0,0,14,23.75,4,36.57142857,0.764705882,30.6,8.363636364,81.33333333,4.347826087,5.090909091,0,5.833333333,29.23076923,2.6875,13.6,19.23076923,3,2.8,7.916666667,32,1.2,2.666666667,1.5,74.74358974
1160,"EGG,YOLK,RAW,FRZ,SALTED,PAST",25.125,29.3974359,1.361538462,0,11.3,42.5,1.75,59.14285714,3.264705882,232.4666667,26.09090909,13.44444444,2.826086957,103.4545455,0,11.66666667,32.84615385,0.16875,63.34,30.92307692,28,128.1818182,67.08333333,34.77777778,15.2,20.66666667,0.583333333,36.71282051
1161,"CHEESE SUB,MOZZARELLA",20.48214286,15.66666667,18.20769231,0,61,5,10.25,83.28571429,13.38235294,45.66666667,17.45454545,12.22222222,1.217391304,34.90909091,0.111111111,2.166666667,34.15384615,1.98125,1.66,3.923076923,2.75,2.490909091,33.75,48.55555556,0.733333333,0,0.833333333,19.03076923
1164,"CHEESE SAU,PREP FROM RECIPE",18.44642857,19.12820513,4.215384615,0.263157895,31.1,4.375,4.75,32.71428571,4.176470588,32.86666667,11.45454545,2.111111111,1.739130435,12,0.666666667,3.666666667,18.69230769,1.275,4.66,3.461538462,2.5,0.927272727,14.58333333,9.111111111,0.6,6.666666667,0.75,41.2
1165,"CHEESE,MEXICAN,QUESO ANEJO",38.28571429,38.43589744,3.561538462,0,68,5.875,7,63.42857143,2.558823529,75.4,26.72727273,0.888888889,1.608695652,26.36363636,0,1.666666667,16.07692308,0.2,5.04,3.615384615,0.25,2.8,57.5,7.111111111,1.733333333,3.333333333,2.083333333,97.60512821
1166,"CHEESE,MEXICAN,QUESO ASADERO",40.35714286,36.23076923,2.207692308,0,66.1,6.375,6.5,63.28571429,2.529411765,47,27.45454545,2.888888889,1.565217391,26.36363636,0,1.75,17.15384615,1.13125,4.62,4.076923077,2,2.8,41.66666667,6.111111111,1.6,3.333333333,2,91.99487179
1167,"CHEESE,MEXICAN,QUESO CHIHUAHUA",38.5,38.05128205,4.276923077,0,65.1,5.875,5.75,63.14285714,1.529411765,41.13333333,31.81818182,2.666666667,3.086956522,26.36363636,0,1.5,17.30769231,0.9375,5.58,4.230769231,0.5,2.8,42.91666667,6.222222222,1.733333333,3.333333333,2.083333333,96.63076923
1168,"CHEESE,LOFAT,CHEDDAR OR COLBY",43.48214286,8.974358974,1.469230769,0,41.5,5.25,4,69.14285714,1.941176471,58.2,16.54545455,2.333333333,0.260869565,26.36363636,0,1,17,0.31875,3.66,3.461538462,2.75,2.8,20.41666667,6.666666667,0.4,0.666666667,0.5,22.26666667
1169,"CHEESE,LOW-SODIUM,CHEDDAR OR COLBY",43.48214286,41.82051282,1.469230769,0,70.3,9,6.75,69.14285714,3.294117647,1.4,28.09090909,4,0.47826087,26.36363636,0,1.75,28.84615385,0.5375,6.22,5.846153846,4.5,2.8,34.58333333,29.33333333,1.866666667,4,2.25,106.5025641
1171,"EGG,WHL,RAW,FRZ,PAST",22.01785714,12.75641026,0.776923077,0,6.2,21.75,2.25,27.57142857,3.970588235,8.533333333,12,5.888888889,1.391304348,67.63636364,0,5.583333333,40.23076923,0.64375,31.4,14.46153846,21.75,48.78181818,41.66666667,19,4.8,17.33333333,0.25,17.34358974
1172,"EGG,WHITE,RAW,FRZ,PAST",18.21428571,0,0.8,0,0.8,0.5,2.75,1.857142857,4.970588235,11.26666667,0.636363636,3.555555556,0.304347826,16.72727273,0,1.916666667,32.53846154,0.58125,2.94,0.384615385,2.5,0.454545455,1.25,0,0,0,0,0
1173,"EGG,WHITE,DRIED",144.8214286,0,6,0,6.2,1.875,22,15.85714286,33.08823529,85.33333333,0.909090909,12.66666667,0.304347826,227.4545455,0,0.416666667,194.6153846,5.40625,15.5,2.769230769,4.5,1.527272727,7.5,0,0,0,0,0
1174,"MILK,RED FAT,FLUID,2% MILKFAT,WO/ ADDED VIT A & VIT D",5.892857143,2.538461538,3.692307692,0,12,0.25,2.75,13.14285714,4.117647059,3.133333333,4.363636364,0.666666667,0.608695652,4.545454545,0.222222222,3.25,14.23076923,0.575,7.12,2.923076923,1.25,2.981818182,22.08333333,3.111111111,0.2,0,0.166666667,6.446153846
1175,"MILK,FLUID,1% FAT,WO/ ADDED VIT A & VIT D",6.017857143,1.243589744,3.838461538,0,12.5,0.375,2.75,13.57142857,4.411764706,2.933333333,3.818181818,1.111111111,0.130434783,6,0,1.666666667,14.23076923,0.58125,7.22,2.846153846,1.25,3.218181818,19.58333333,1.555555556,0.066666667,0,0.083333333,3.246153846
1178,"SOUR CREAM,REDUCED FAT",12.5,18.07692308,5.384615385,0,14.1,0.75,2.75,12.14285714,6.205882353,4.666666667,2.454545455,1.111111111,0,7.454545455,1,3.333333333,18.46153846,0.4375,0,1.538461538,2.75,3.490909091,12.5,13.22222222,2.666666667,2,0.583333333,44.61538462
1179,"SOUR CREAM,LIGHT",6.25,13.58974359,5.461538462,0,14.1,0.875,2.5,10.14285714,6.235294118,5.533333333,4.545454545,1.777777778,0,5.636363636,1,3.333333333,9.230769231,0.4375,0,1.538461538,2.75,3.490909091,17.5,10,2,1.333333333,0.416666667,33.84615385
1180,"SOUR CREAM,FAT FREE",5.535714286,0,12,0,12.5,0,2.5,13.57142857,3.794117647,9.4,4.545454545,1.777777778,0,9.636363636,0,3.333333333,11.53846154,0.4375,0,1.538461538,2.75,3.490909091,12.5,8.111111111,0,0,0,0
1182,"USDA COMMODITY,CHS,CHEDDAR,RED FAT",48.57142857,23.46153846,1.538461538,0,90.5,1.625,8.75,83.28571429,2.735294118,48.33333333,39.09090909,2.333333333,0,28.18181818,0,2.5,23.07692308,0.375,0,6.461538462,5,2.8,69.16666667,16.66666667,1.066666667,2,1.25,59.38461538
1184,"YOGURT,VAN OR LEM FLAV,NONFAT MILK,SWTND W/LOW-CALORIE SWTNR",6.892857143,0.230769231,5.769230769,0,14.3,1.5,3.25,15.57142857,5.205882353,3.933333333,6.090909091,8.777777778,0,5.636363636,1.222222222,2.833333333,12.46153846,0.5375,0,2.846153846,2,2.763636364,17.91666667,0.222222222,0,0,0,0.594871795
1185,"PARMESAN CHS TOPPING,FAT FREE",71.42857143,6.41025641,30.76923077,0,80,62.5,10,100,17.64705882,76.66666667,27.27272727,2.222222222,0,78.72727273,0,4.166666667,3.846153846,1.25,0,7.692307692,6.25,2.8,45.83333333,4.444444444,0.266666667,0,0.333333333,15.94871795
1186,"CHEESE,CREAM,FAT FREE",28.01785714,1.282051282,5.892307692,0,35.1,2.375,5.5,74.71428571,8.176470588,46.8,13.63636364,4,0.739130435,8.909090909,0,3.333333333,20.38461538,1.4375,16.8,3.846153846,8.75,11.85454545,39.58333333,1.222222222,0.133333333,0,0.166666667,3.302564103
1187,"YOGURT,CHOC,NONFAT MILK",6.303571429,0,18.1,3.157894737,8.8,5.25,10,23.71428571,9.970588235,9,10.27272727,23.22222222,0,12.72727273,0,3.916666667,16.53846154,1.39375,0,3.615384615,3,2.763636364,20.83333333,0,0,0,0,0
1188,KRAFT CHEEZ WHIZ PAST PROCESS CHS SAU,21.42857143,26.92307692,7.076923077,0.789473684,35.9,2.375,0,115.1428571,7.058823529,109.2,14.90909091,0,0,0,0.444444444,0,18.46153846,0,0,0,0,0,0,0,0,0,0,67.17948718
